index,date,time,price,volume
6565,2022-12-12,11:20:00,70.9,0.0
6566,2022-12-12,11:30:00,70.98,2.0
6567,2022-12-12,11:40:00,70.98,0.0
6568,2022-12-12,11:50:00,70.98,2.0
6569,2022-12-12,12:00:00,70.95,1.0
6570,2022-12-12,12:10:00,71.02,3.0
6571,2022-12-12,12:20:00,71.19,3.0
6572,2022-12-12,12:30:00,71.1,6.0
6573,2022-12-12,12:40:00,71.3,1.0
6574,2022-12-12,12:50:00,71.29,1.0
6575,2022-12-12,13:00:00,71.63,6.0
6576,2022-12-12,13:10:00,71.93,4.0
6577,2022-12-12,13:20:00,71.84,8.0
6578,2022-12-12,13:30:00,71.84,5.0
6579,2022-12-12,13:40:00,71.84,0.0
6580,2022-12-12,13:50:00,71.69,10.0
6581,2022-12-12,14:00:00,71.89,6.0
6582,2022-12-12,14:10:00,71.89,5.0
6583,2022-12-12,14:20:00,72.13,32.0
6584,2022-12-12,14:30:00,72.75,39.0
6585,2022-12-12,14:40:00,72.83,22.0
6586,2022-12-12,14:50:00,73.07,21.0
6587,2022-12-12,15:00:00,73.44,28.0
6588,2022-12-12,15:10:00,73.54,62.0
6589,2022-12-12,15:20:00,73.69,8.0
6590,2022-12-12,15:30:00,73.89,12.0
6591,2022-12-12,15:40:00,74.0,10.0
6592,2022-12-12,15:50:00,73.9,13.0
6593,2022-12-12,16:00:00,73.93,3.0
6686,2022-12-13,09:30:00,74.72,2.0
6687,2022-12-13,09:40:00,74.04,4.0
6688,2022-12-13,09:50:00,74.04,0.0
6689,2022-12-13,10:00:00,74.04,0.0
6690,2022-12-13,10:10:00,74.04,0.0
6691,2022-12-13,10:20:00,74.16,3.0
6692,2022-12-13,10:30:00,74.32,1.0
6693,2022-12-13,10:40:00,74.39,1.0
6694,2022-12-13,10:50:00,74.35,4.0
6695,2022-12-13,11:00:00,74.22,1.0
6696,2022-12-13,11:10:00,74.1,5.0
6697,2022-12-13,11:20:00,74.1,0.0
6698,2022-12-13,11:30:00,73.96,1.0
6699,2022-12-13,11:40:00,73.85,6.0
6700,2022-12-13,11:50:00,73.84,2.0
6701,2022-12-13,12:00:00,73.76,8.0
6702,2022-12-13,12:10:00,73.66,24.0
6703,2022-12-13,12:20:00,73.84,2.0
6704,2022-12-13,12:30:00,73.83,1.0
6705,2022-12-13,12:40:00,73.83,1.0
6706,2022-12-13,12:50:00,73.94,1.0
6707,2022-12-13,13:00:00,73.9,1.0
6708,2022-12-13,13:10:00,73.94,4.0
6709,2022-12-13,13:20:00,73.94,0.0
6710,2022-12-13,13:30:00,75.05,12.0
6711,2022-12-13,13:40:00,74.87,3.0
6712,2022-12-13,13:50:00,74.78,3.0
6713,2022-12-13,14:00:00,75.01,5.0
6714,2022-12-13,14:10:00,75.17,6.0
6715,2022-12-13,14:20:00,74.58,12.0
6716,2022-12-13,14:30:00,74.69,19.0
6717,2022-12-13,14:40:00,74.83,130.0
6718,2022-12-13,14:50:00,75.33,156.0
6719,2022-12-13,15:00:00,75.18,141.0
6720,2022-12-13,15:10:00,74.97,174.0
6721,2022-12-13,15:20:00,74.82,95.0
6722,2022-12-13,15:30:00,75.09,55.0
6723,2022-12-13,15:40:00,75.34,8.0
6724,2022-12-13,15:50:00,75.06,3.0
6725,2022-12-13,16:00:00,75.25,13.0
6812,2022-12-14,09:30:00,75.49,1.0
6813,2022-12-14,09:40:00,75.49,0.0
6814,2022-12-14,09:50:00,75.7,12.0
6815,2022-12-14,10:00:00,75.7,0.0
6816,2022-12-14,10:10:00,76.15,1.0
6817,2022-12-14,10:20:00,76.1,12.0
6818,2022-12-14,10:30:00,76.21,1.0
6819,2022-12-14,10:40:00,76.21,0.0
6820,2022-12-14,10:50:00,76.21,0.0
6821,2022-12-14,11:00:00,76.21,1.0
6822,2022-12-14,11:10:00,76.21,0.0
6823,2022-12-14,11:20:00,76.38,3.0
6824,2022-12-14,11:30:00,76.26,1.0
6825,2022-12-14,11:40:00,76.31,1.0
6826,2022-12-14,11:50:00,76.34,1.0
6827,2022-12-14,12:00:00,76.34,0.0
6828,2022-12-14,12:10:00,76.34,0.0
6829,2022-12-14,12:20:00,76.18,5.0
6830,2022-12-14,12:30:00,76.09,2.0
6831,2022-12-14,12:40:00,75.96,2.0
6832,2022-12-14,12:50:00,75.95,1.0
6833,2022-12-14,13:00:00,75.88,1.0
6834,2022-12-14,13:10:00,76.15,3.0
6835,2022-12-14,13:20:00,76.22,2.0
6836,2022-12-14,13:30:00,76.17,3.0
6837,2022-12-14,13:40:00,76.21,2.0
6838,2022-12-14,13:50:00,76.22,5.0
6839,2022-12-14,14:00:00,76.68,10.0
6840,2022-12-14,14:10:00,76.89,7.0
6841,2022-12-14,14:20:00,76.75,3.0
6842,2022-12-14,14:30:00,76.86,24.0
6843,2022-12-14,14:40:00,76.9,11.0
6844,2022-12-14,14:50:00,76.84,12.0
6845,2022-12-14,15:00:00,76.58,28.0
6846,2022-12-14,15:10:00,76.76,27.0
6847,2022-12-14,15:20:00,76.71,5.0
6848,2022-12-14,15:30:00,76.44,12.0
6849,2022-12-14,15:40:00,76.69,4.0
6850,2022-12-14,15:50:00,76.68,5.0
6851,2022-12-14,16:00:00,77.02,9.0
6929,2022-12-15,09:30:00,76.62,0.0
6930,2022-12-15,09:40:00,76.62,0.0
6931,2022-12-15,09:50:00,77.16,2.0
6932,2022-12-15,10:00:00,77.25,5.0
6933,2022-12-15,10:10:00,77.25,0.0
6934,2022-12-15,10:20:00,77.35,14.0
6935,2022-12-15,10:30:00,77.35,0.0
6936,2022-12-15,10:40:00,77.37,1.0
6937,2022-12-15,10:50:00,77.45,2.0
6938,2022-12-15,11:00:00,77.45,0.0
6939,2022-12-15,11:10:00,77.45,0.0
6940,2022-12-15,11:20:00,77.73,2.0
6941,2022-12-15,11:30:00,77.27,6.0
6942,2022-12-15,11:40:00,77.38,1.0
6943,2022-12-15,11:50:00,77.38,0.0
6944,2022-12-15,12:00:00,77.39,2.0
6945,2022-12-15,12:10:00,77.33,1.0
6946,2022-12-15,12:20:00,77.33,0.0
6947,2022-12-15,12:30:00,77.48,3.0
6948,2022-12-15,12:40:00,77.47,2.0
6949,2022-12-15,12:50:00,77.44,2.0
6950,2022-12-15,13:00:00,77.38,4.0
6951,2022-12-15,13:10:00,77.4,2.0
6952,2022-12-15,13:20:00,77.17,4.0
6953,2022-12-15,13:30:00,76.86,6.0
6954,2022-12-15,13:40:00,77.15,4.0
6955,2022-12-15,13:50:00,76.79,2.0
6956,2022-12-15,14:00:00,76.37,5.0
6957,2022-12-15,14:10:00,76.7,2.0
6958,2022-12-15,14:20:00,77.12,7.0
6959,2022-12-15,14:30:00,76.96,4.0
6960,2022-12-15,14:40:00,76.85,7.0
6961,2022-12-15,14:50:00,76.66,2.0
6962,2022-12-15,15:00:00,76.62,18.0
6963,2022-12-15,15:10:00,76.68,11.0
6964,2022-12-15,15:20:00,76.6,10.0
6965,2022-12-15,15:30:00,76.79,12.0
6966,2022-12-15,15:40:00,77.04,5.0
6967,2022-12-15,15:50:00,76.57,5.0
6968,2022-12-15,16:00:00,76.63,3.0
7061,2022-12-16,09:30:00,74.25,5.0
7062,2022-12-16,09:40:00,74.34,1.0
7063,2022-12-16,09:50:00,74.33,4.0
7064,2022-12-16,10:00:00,74.34,5.0
7065,2022-12-16,10:10:00,74.25,7.0
7066,2022-12-16,10:20:00,74.12,17.0
7067,2022-12-16,10:30:00,74.2,1.0
7068,2022-12-16,10:40:00,74.14,4.0
7069,2022-12-16,10:50:00,74.2,2.0
7070,2022-12-16,11:00:00,74.16,1.0
7071,2022-12-16,11:10:00,74.42,1.0
7072,2022-12-16,11:20:00,74.42,0.0
7073,2022-12-16,11:30:00,74.67,1.0
7074,2022-12-16,11:40:00,74.66,1.0
7075,2022-12-16,11:50:00,74.69,2.0
7076,2022-12-16,12:00:00,74.78,1.0
7077,2022-12-16,12:10:00,74.78,0.0
7078,2022-12-16,12:20:00,74.5,5.0
7079,2022-12-16,12:30:00,74.43,13.0
7080,2022-12-16,12:40:00,74.37,3.0
7081,2022-12-16,12:50:00,74.65,5.0
7082,2022-12-16,13:00:00,74.76,5.0
7083,2022-12-16,13:10:00,74.39,3.0
7084,2022-12-16,13:20:00,74.28,5.0
7085,2022-12-16,13:30:00,74.17,2.0
7086,2022-12-16,13:40:00,74.42,9.0
7087,2022-12-16,13:50:00,74.06,6.0
7088,2022-12-16,14:00:00,73.78,17.0
7089,2022-12-16,14:10:00,73.76,28.0
7090,2022-12-16,14:20:00,73.71,15.0
7091,2022-12-16,14:30:00,73.93,5.0
7092,2022-12-16,14:40:00,74.25,35.0
7093,2022-12-16,14:50:00,74.62,70.0
7094,2022-12-16,15:00:00,74.41,85.0
7095,2022-12-16,15:10:00,74.24,85.0
7096,2022-12-16,15:20:00,74.04,27.0
7097,2022-12-16,15:30:00,74.27,5.0
7098,2022-12-16,15:40:00,74.41,6.0
7099,2022-12-16,15:50:00,73.76,14.0
7100,2022-12-16,16:00:00,74.07,7.0
7201,2022-12-19,09:30:00,75.43,1.0
7202,2022-12-19,09:40:00,75.19,3.0
7203,2022-12-19,09:50:00,75.13,7.0
7204,2022-12-19,10:00:00,75.13,0.0
7205,2022-12-19,10:10:00,75.13,0.0
7206,2022-12-19,10:20:00,75.21,6.0
7207,2022-12-19,10:30:00,75.0,1.0
7208,2022-12-19,10:40:00,74.73,6.0
7209,2022-12-19,10:50:00,74.84,2.0
7210,2022-12-19,11:00:00,74.84,0.0
7211,2022-12-19,11:10:00,74.84,0.0
7212,2022-12-19,11:20:00,75.04,1.0
7213,2022-12-19,11:30:00,74.99,1.0
7214,2022-12-19,11:40:00,74.99,0.0
7215,2022-12-19,11:50:00,74.99,0.0
7216,2022-12-19,12:00:00,75.03,1.0
7217,2022-12-19,12:10:00,74.92,1.0
7218,2022-12-19,12:20:00,74.92,0.0
7219,2022-12-19,12:30:00,75.32,3.0
7220,2022-12-19,12:40:00,75.32,0.0
7221,2022-12-19,12:50:00,75.32,0.0
7222,2022-12-19,13:00:00,74.8,1.0
7223,2022-12-19,13:10:00,74.8,0.0
7224,2022-12-19,13:20:00,74.8,0.0
7225,2022-12-19,13:30:00,75.4,17.0
7226,2022-12-19,13:40:00,75.53,6.0
7227,2022-12-19,13:50:00,75.5,1.0
7228,2022-12-19,14:00:00,75.96,6.0
7229,2022-12-19,14:10:00,75.86,3.0
7230,2022-12-19,14:20:00,75.93,9.0
7231,2022-12-19,14:30:00,75.73,6.0
7232,2022-12-19,14:40:00,75.85,44.0
7233,2022-12-19,14:50:00,75.77,31.0
7234,2022-12-19,15:00:00,75.98,41.0
7235,2022-12-19,15:10:00,75.96,43.0
7236,2022-12-19,15:20:00,76.03,15.0
7237,2022-12-19,15:30:00,75.37,2.0
7238,2022-12-19,15:40:00,75.05,13.0
7239,2022-12-19,15:50:00,74.54,8.0
7240,2022-12-19,16:00:00,74.49,5.0
7333,2022-12-20,09:30:00,75.7,0.0
7334,2022-12-20,09:40:00,76.3,6.0
7335,2022-12-20,09:50:00,76.3,0.0
7336,2022-12-20,10:00:00,76.3,0.0
7337,2022-12-20,10:10:00,76.3,0.0
7338,2022-12-20,10:20:00,76.51,179.0
7339,2022-12-20,10:30:00,76.51,0.0
7340,2022-12-20,10:40:00,75.85,1.0
7341,2022-12-20,10:50:00,75.85,0.0
7342,2022-12-20,11:00:00,75.9,1.0
7343,2022-12-20,11:10:00,75.9,0.0
7344,2022-12-20,11:20:00,75.83,11.0
7345,2022-12-20,11:30:00,75.76,1.0
7346,2022-12-20,11:40:00,75.76,0.0
7347,2022-12-20,11:50:00,75.76,0.0
7348,2022-12-20,12:00:00,75.76,0.0
7349,2022-12-20,12:10:00,75.76,0.0
7350,2022-12-20,12:20:00,75.89,1.0
7351,2022-12-20,12:30:00,75.81,1.0
7352,2022-12-20,12:40:00,75.81,0.0
7353,2022-12-20,12:50:00,75.81,0.0
7354,2022-12-20,13:00:00,75.95,1.0
7355,2022-12-20,13:10:00,76.32,5.0
7356,2022-12-20,13:20:00,76.24,3.0
7357,2022-12-20,13:30:00,76.19,2.0
7358,2022-12-20,13:40:00,76.19,0.0
7359,2022-12-20,13:50:00,76.33,3.0
7360,2022-12-20,14:00:00,76.27,1.0
7361,2022-12-20,14:10:00,75.78,7.0
7362,2022-12-20,14:20:00,75.82,11.0
7363,2022-12-20,14:30:00,75.86,2.0
7364,2022-12-20,14:40:00,75.96,3.0
7365,2022-12-20,14:50:00,76.26,6.0
7366,2022-12-20,15:00:00,75.98,27.0
7367,2022-12-20,15:10:00,76.12,9.0
7368,2022-12-20,15:20:00,76.03,4.0
7369,2022-12-20,15:30:00,76.14,6.0
7370,2022-12-20,15:40:00,75.79,10.0
7371,2022-12-20,15:50:00,75.87,1.0
7372,2022-12-20,16:00:00,75.32,11.0
7465,2022-12-21,09:30:00,76.99,5.0
7466,2022-12-21,09:40:00,76.99,0.0
7467,2022-12-21,09:50:00,76.99,0.0
7468,2022-12-21,10:00:00,77.04,49.0
7469,2022-12-21,10:10:00,77.19,38.0
7470,2022-12-21,10:20:00,77.14,22.0
7471,2022-12-21,10:30:00,77.03,10.0
7472,2022-12-21,10:40:00,77.05,1.0
7473,2022-12-21,10:50:00,76.95,4.0
7474,2022-12-21,11:00:00,76.99,3.0
7475,2022-12-21,11:10:00,77.21,17.0
7476,2022-12-21,11:20:00,77.42,7.0
7477,2022-12-21,11:30:00,77.66,3.0
7478,2022-12-21,11:40:00,77.4,2.0
7479,2022-12-21,11:50:00,77.71,15.0
7480,2022-12-21,12:00:00,77.71,1.0
7481,2022-12-21,12:10:00,77.61,9.0
7482,2022-12-21,12:20:00,77.61,0.0
7483,2022-12-21,12:30:00,77.61,0.0
7484,2022-12-21,12:40:00,77.61,0.0
7485,2022-12-21,12:50:00,77.61,0.0
7486,2022-12-21,13:00:00,77.89,1.0
7487,2022-12-21,13:10:00,77.86,1.0
7488,2022-12-21,13:20:00,77.75,1.0
7489,2022-12-21,13:30:00,77.76,19.0
7490,2022-12-21,13:40:00,77.81,73.0
7491,2022-12-21,13:50:00,78.0,1.0
7492,2022-12-21,14:00:00,77.65,22.0
7493,2022-12-21,14:10:00,77.96,4.0
7494,2022-12-21,14:20:00,77.95,7.0
7495,2022-12-21,14:30:00,77.83,8.0
7496,2022-12-21,14:40:00,77.8,54.0
7497,2022-12-21,14:50:00,77.89,57.0
7498,2022-12-21,15:00:00,77.63,49.0
7499,2022-12-21,15:10:00,77.85,42.0
7500,2022-12-21,15:20:00,77.8,36.0
7501,2022-12-21,15:30:00,78.02,147.0
7502,2022-12-21,15:40:00,78.0,8.0
7503,2022-12-21,15:50:00,77.97,10.0
7504,2022-12-21,16:00:00,77.94,14.0
7597,2022-12-22,09:30:00,79.19,7.0
7598,2022-12-22,09:40:00,79.41,7.0
7599,2022-12-22,09:50:00,79.41,0.0
7600,2022-12-22,10:00:00,79.4,1.0
7601,2022-12-22,10:10:00,79.4,0.0
7602,2022-12-22,10:20:00,79.4,0.0
7603,2022-12-22,10:30:00,79.47,1.0
7604,2022-12-22,10:40:00,79.47,0.0
7605,2022-12-22,10:50:00,79.68,83.0
7606,2022-12-22,11:00:00,79.5,10.0
7607,2022-12-22,11:10:00,79.5,0.0
7608,2022-12-22,11:20:00,79.5,0.0
7609,2022-12-22,11:30:00,79.69,6.0
7610,2022-12-22,11:40:00,79.6,1.0
7611,2022-12-22,11:50:00,79.6,0.0
7612,2022-12-22,12:00:00,79.6,0.0
7613,2022-12-22,12:10:00,79.44,2.0
7614,2022-12-22,12:20:00,79.4,1.0
7615,2022-12-22,12:30:00,79.37,1.0
7616,2022-12-22,12:40:00,79.38,1.0
7617,2022-12-22,12:50:00,79.47,2.0
7618,2022-12-22,13:00:00,79.47,1.0
7619,2022-12-22,13:10:00,79.01,1.0
7620,2022-12-22,13:20:00,79.01,0.0
7621,2022-12-22,13:30:00,78.83,6.0
7622,2022-12-22,13:40:00,78.94,1.0
7623,2022-12-22,13:50:00,78.6,1.0
7624,2022-12-22,14:00:00,79.04,10.0
7625,2022-12-22,14:10:00,79.2,3.0
7626,2022-12-22,14:20:00,79.0,4.0
7627,2022-12-22,14:30:00,78.63,22.0
7628,2022-12-22,14:40:00,78.78,99.0
7629,2022-12-22,14:50:00,78.96,157.0
7630,2022-12-22,15:00:00,78.46,160.0
7631,2022-12-22,15:10:00,78.38,176.0
7632,2022-12-22,15:20:00,78.17,65.0
7633,2022-12-22,15:30:00,78.14,8.0
7634,2022-12-22,15:40:00,77.84,30.0
7635,2022-12-22,15:50:00,77.67,7.0
7636,2022-12-22,16:00:00,77.83,5.0
7729,2022-12-23,09:30:00,78.31,0.0
7730,2022-12-23,09:40:00,78.31,0.0
7731,2022-12-23,09:50:00,78.92,1.0
7732,2022-12-23,10:00:00,79.02,1.0
7733,2022-12-23,10:10:00,79.02,0.0
7734,2022-12-23,10:20:00,79.17,4.0
7735,2022-12-23,10:30:00,79.17,0.0
7736,2022-12-23,10:40:00,79.17,0.0
7737,2022-12-23,10:50:00,79.17,0.0
7738,2022-12-23,11:00:00,78.85,1.0
7739,2022-12-23,11:10:00,78.85,0.0
7740,2022-12-23,11:20:00,78.85,0.0
7741,2022-12-23,11:30:00,78.74,8.0
7742,2022-12-23,11:40:00,78.97,3.0
7743,2022-12-23,11:50:00,79.04,45.0
7744,2022-12-23,12:00:00,79.07,2.0
7745,2022-12-23,12:10:00,79.11,2.0
7746,2022-12-23,12:20:00,78.48,9.0
7747,2022-12-23,12:30:00,78.89,6.0
7748,2022-12-23,12:40:00,78.89,0.0
7749,2022-12-23,12:50:00,78.89,0.0
7750,2022-12-23,13:00:00,79.25,1.0
7751,2022-12-23,13:10:00,79.4,2.0
7752,2022-12-23,13:20:00,79.34,2.0
7753,2022-12-23,13:30:00,79.38,5.0
7754,2022-12-23,13:40:00,79.47,1.0
7755,2022-12-23,13:50:00,79.28,19.0
7756,2022-12-23,14:00:00,79.41,4.0
7757,2022-12-23,14:10:00,79.46,1.0
7758,2022-12-23,14:20:00,79.58,24.0
7759,2022-12-23,14:30:00,79.64,11.0
7760,2022-12-23,14:40:00,79.62,7.0
7761,2022-12-23,14:50:00,79.57,4.0
7762,2022-12-23,15:00:00,79.59,7.0
7763,2022-12-23,15:10:00,80.08,20.0
7764,2022-12-23,15:20:00,79.98,2.0
7765,2022-12-23,15:30:00,80.07,5.0
7766,2022-12-23,15:40:00,80.01,1.0
7767,2022-12-23,15:50:00,79.9,1.0
7768,2022-12-23,16:00:00,79.68,4.0
7843,2022-12-27,09:30:00,79.99,21.0
7844,2022-12-27,09:40:00,79.99,0.0
7845,2022-12-27,09:50:00,79.99,0.0
7846,2022-12-27,10:00:00,80.17,4.0
7847,2022-12-27,10:10:00,80.3,4.0
7848,2022-12-27,10:20:00,80.36,13.0
7849,2022-12-27,10:30:00,80.36,0.0
7850,2022-12-27,10:40:00,80.3,1.0
7851,2022-12-27,10:50:00,80.31,1.0
7852,2022-12-27,11:00:00,80.31,0.0
7853,2022-12-27,11:10:00,80.34,1.0
7854,2022-12-27,11:20:00,80.34,0.0
7855,2022-12-27,11:30:00,80.34,0.0
7856,2022-12-27,11:40:00,80.34,0.0
7857,2022-12-27,11:50:00,80.34,0.0
7858,2022-12-27,12:00:00,80.19,1.0
7859,2022-12-27,12:10:00,80.19,0.0
7860,2022-12-27,12:20:00,79.97,1.0
7861,2022-12-27,12:30:00,79.97,0.0
7862,2022-12-27,12:40:00,80.16,1.0
7863,2022-12-27,12:50:00,79.88,1.0
7864,2022-12-27,13:00:00,79.88,0.0
7865,2022-12-27,13:10:00,80.17,1.0
7866,2022-12-27,13:20:00,80.19,2.0
7867,2022-12-27,13:30:00,80.2,1.0
7868,2022-12-27,13:40:00,80.2,0.0
7869,2022-12-27,13:50:00,79.85,2.0
7870,2022-12-27,14:00:00,79.98,4.0
7871,2022-12-27,14:10:00,79.98,0.0
7872,2022-12-27,14:20:00,80.08,10.0
7873,2022-12-27,14:30:00,79.92,4.0
7874,2022-12-27,14:40:00,79.97,18.0
7875,2022-12-27,14:50:00,80.09,7.0
7876,2022-12-27,15:00:00,80.17,3.0
7877,2022-12-27,15:10:00,80.56,20.0
7878,2022-12-27,15:20:00,80.58,4.0
7879,2022-12-27,15:30:00,80.84,3.0
7880,2022-12-27,15:40:00,80.47,2.0
7881,2022-12-27,15:50:00,80.47,0.0
7882,2022-12-27,16:00:00,80.58,4.0
7956,2022-12-28,09:30:00,79.17,7.0
7957,2022-12-28,09:40:00,79.24,2.0
7958,2022-12-28,09:50:00,79.23,1.0
7959,2022-12-28,10:00:00,79.07,2.0
7960,2022-12-28,10:10:00,79.34,30.0
7961,2022-12-28,10:20:00,79.33,1.0
7962,2022-12-28,10:30:00,79.33,0.0
7963,2022-12-28,10:40:00,79.22,1.0
7964,2022-12-28,10:50:00,79.22,0.0
7965,2022-12-28,11:00:00,79.22,0.0
7966,2022-12-28,11:10:00,79.22,0.0
7967,2022-12-28,11:20:00,79.08,5.0
7968,2022-12-28,11:30:00,79.08,0.0
7969,2022-12-28,11:40:00,79.08,0.0
7970,2022-12-28,11:50:00,79.39,1.0
7971,2022-12-28,12:00:00,79.39,0.0
7972,2022-12-28,12:10:00,79.39,0.0
7973,2022-12-28,12:20:00,79.5,1.0
7974,2022-12-28,12:30:00,79.5,0.0
7975,2022-12-28,12:40:00,79.5,0.0
7976,2022-12-28,12:50:00,79.5,0.0
7977,2022-12-28,13:00:00,79.5,0.0
7978,2022-12-28,13:10:00,79.34,13.0
7979,2022-12-28,13:20:00,79.27,4.0
7980,2022-12-28,13:30:00,79.27,0.0
7981,2022-12-28,13:40:00,79.07,3.0
7982,2022-12-28,13:50:00,79.04,4.0
7983,2022-12-28,14:00:00,79.72,1.0
7984,2022-12-28,14:10:00,79.36,6.0
7985,2022-12-28,14:20:00,79.53,6.0
7986,2022-12-28,14:30:00,78.99,5.0
7987,2022-12-28,14:40:00,78.61,10.0
7988,2022-12-28,14:50:00,78.08,53.0
7989,2022-12-28,15:00:00,78.25,32.0
7990,2022-12-28,15:10:00,77.68,51.0
7991,2022-12-28,15:20:00,77.7,47.0
7992,2022-12-28,15:30:00,77.77,71.0
7993,2022-12-28,15:40:00,77.87,6.0
7994,2022-12-28,15:50:00,77.59,8.0
7995,2022-12-28,16:00:00,77.82,3.0
8088,2022-12-29,09:30:00,77.31,0.0
8089,2022-12-29,09:40:00,77.41,4.0
8090,2022-12-29,09:50:00,77.35,29.0
8091,2022-12-29,10:00:00,77.35,0.0
8092,2022-12-29,10:10:00,77.35,0.0
8093,2022-12-29,10:20:00,77.54,2.0
8094,2022-12-29,10:30:00,77.54,0.0
8095,2022-12-29,10:40:00,77.54,0.0
8096,2022-12-29,10:50:00,77.54,0.0
8097,2022-12-29,11:00:00,77.9,4.0
8098,2022-12-29,11:10:00,77.89,1.0
8099,2022-12-29,11:20:00,77.89,0.0
8100,2022-12-29,11:30:00,77.89,0.0
8101,2022-12-29,11:40:00,77.89,0.0
8102,2022-12-29,11:50:00,78.17,3.0
8103,2022-12-29,12:00:00,78.17,0.0
8104,2022-12-29,12:10:00,78.04,1.0
8105,2022-12-29,12:20:00,77.86,2.0
8106,2022-12-29,12:30:00,77.86,0.0
8107,2022-12-29,12:40:00,77.95,1.0
8108,2022-12-29,12:50:00,78.25,3.0
8109,2022-12-29,13:00:00,78.25,0.0
8110,2022-12-29,13:10:00,78.26,4.0
8111,2022-12-29,13:20:00,78.18,4.0
8112,2022-12-29,13:30:00,78.3,2.0
8113,2022-12-29,13:40:00,78.5,3.0
8114,2022-12-29,13:50:00,78.46,4.0
8115,2022-12-29,14:00:00,78.06,4.0
8116,2022-12-29,14:10:00,77.35,17.0
8117,2022-12-29,14:20:00,77.47,4.0
8118,2022-12-29,14:30:00,77.63,4.0
8119,2022-12-29,14:40:00,77.98,2.0
8120,2022-12-29,14:50:00,77.91,3.0
8121,2022-12-29,15:00:00,77.71,11.0
8122,2022-12-29,15:10:00,77.57,14.0
8123,2022-12-29,15:20:00,77.63,5.0
8124,2022-12-29,15:30:00,77.8,26.0
8125,2022-12-29,15:40:00,77.75,2.0
8126,2022-12-29,15:50:00,77.65,1.0
8127,2022-12-29,16:00:00,77.65,8.0
8220,2022-12-30,09:30:00,78.5,134.0
8221,2022-12-30,09:40:00,78.35,2.0
8222,2022-12-30,09:50:00,78.19,1.0
8223,2022-12-30,10:00:00,78.13,3.0
8224,2022-12-30,10:10:00,78.13,0.0
8225,2022-12-30,10:20:00,78.3,1.0
8226,2022-12-30,10:30:00,78.3,0.0
8227,2022-12-30,10:40:00,78.3,0.0
8228,2022-12-30,10:50:00,78.3,0.0
8229,2022-12-30,11:00:00,78.3,0.0
8230,2022-12-30,11:10:00,78.3,0.0
8231,2022-12-30,11:20:00,78.3,0.0
8232,2022-12-30,11:30:00,78.3,0.0
8233,2022-12-30,11:40:00,78.3,0.0
8234,2022-12-30,11:50:00,78.3,0.0
8235,2022-12-30,12:00:00,78.3,0.0
8236,2022-12-30,12:10:00,78.3,0.0
8237,2022-12-30,12:20:00,78.25,2.0
8238,2022-12-30,12:30:00,78.08,5.0
8239,2022-12-30,12:40:00,78.3,6.0
8240,2022-12-30,12:50:00,78.29,1.0
8241,2022-12-30,13:00:00,78.09,1.0
8242,2022-12-30,13:10:00,78.09,0.0
8243,2022-12-30,13:20:00,78.18,1.0
8244,2022-12-30,13:30:00,78.34,4.0
8245,2022-12-30,13:40:00,78.4,7.0
8246,2022-12-30,13:50:00,78.4,0.0
8247,2022-12-30,14:00:00,77.95,8.0
8248,2022-12-30,14:10:00,78.26,8.0
8249,2022-12-30,14:20:00,78.55,6.0
8250,2022-12-30,14:30:00,79.27,15.0
8251,2022-12-30,14:40:00,79.08,3.0
8252,2022-12-30,14:50:00,79.58,13.0
8253,2022-12-30,15:00:00,79.37,4.0
8254,2022-12-30,15:10:00,79.2,7.0
8255,2022-12-30,15:20:00,79.31,3.0
8256,2022-12-30,15:30:00,79.1,4.0
8257,2022-12-30,15:40:00,78.89,9.0
8258,2022-12-30,15:50:00,78.86,3.0
8259,2022-12-30,16:00:00,79.15,30.0
8333,2023-01-03,09:30:00,80.78,0.0
8334,2023-01-03,09:40:00,80.82,1.0
8335,2023-01-03,09:50:00,80.57,29.0
8336,2023-01-03,10:00:00,80.3,6.0
8337,2023-01-03,10:10:00,80.07,5.0
8338,2023-01-03,10:20:00,79.86,25.0
8339,2023-01-03,10:30:00,79.65,39.0
8340,2023-01-03,10:40:00,79.62,23.0
8341,2023-01-03,10:50:00,79.04,61.0
8342,2023-01-03,11:00:00,79.2,5.0
8343,2023-01-03,11:10:00,79.58,7.0
8344,2023-01-03,11:20:00,79.59,3.0
8345,2023-01-03,11:30:00,79.53,2.0
8346,2023-01-03,11:40:00,79.51,18.0
8347,2023-01-03,11:50:00,79.27,2.0
8348,2023-01-03,12:00:00,79.35,3.0
8349,2023-01-03,12:10:00,79.35,0.0
8350,2023-01-03,12:20:00,79.73,1.0
8351,2023-01-03,12:30:00,79.71,1.0
8352,2023-01-03,12:40:00,79.48,1.0
8353,2023-01-03,12:50:00,79.36,1.0
8354,2023-01-03,13:00:00,79.58,17.0
8355,2023-01-03,13:10:00,79.71,1.0
8356,2023-01-03,13:20:00,79.85,8.0
8357,2023-01-03,13:30:00,79.62,1.0
8358,2023-01-03,13:40:00,79.88,2.0
8359,2023-01-03,13:50:00,79.67,24.0
8360,2023-01-03,14:00:00,79.14,160.0
8361,2023-01-03,14:10:00,78.78,142.0
8362,2023-01-03,14:20:00,78.78,33.0
8363,2023-01-03,14:30:00,78.66,76.0
8364,2023-01-03,14:40:00,79.23,48.0
8365,2023-01-03,14:50:00,79.46,47.0
