nterm,date,time,price,volume,prev_day_volume,total_daily_volume_prev_day,yesterday_close,flat_delta_px_prev_bar,percent_delta_px_prev_bar,flat_delta_px_close,percent_delta_px_close
203,2022-09-07,10:00:00,81.36,32.0,29.0,653.0,84.61,-0.3100000000000023,-0.3795763438227039,-3.25,-3.8411535279517786
204,2022-09-07,10:10:00,81.41,43.0,67.0,653.0,84.61,0.0499999999999971,0.0614552605703013,-3.200000000000003,-3.7820588582909855
205,2022-09-07,10:20:00,82.26,23.0,38.0,653.0,84.61,0.8500000000000085,1.0440977766859214,-2.3499999999999943,-2.7774494740574336
206,2022-09-07,10:30:00,82.22,20.0,31.0,653.0,84.61,-0.0400000000000062,-0.0486263068320037,-2.390000000000001,-2.8247252097860778
207,2022-09-07,10:40:00,81.78,5.0,18.0,653.0,84.61,-0.4399999999999977,-0.5351495986377982,-2.8299999999999983,-3.344758302801085
208,2022-09-07,10:50:00,81.68,4.0,22.0,653.0,84.61,-0.0999999999999943,-0.1222792858889634,-2.9299999999999926,-3.462947642122672
209,2022-09-07,11:00:00,81.91,25.0,11.0,653.0,84.61,0.2299999999999897,0.2815866797257465,-2.700000000000003,-3.19111216168302
210,2022-09-07,11:10:00,81.62,16.0,12.0,653.0,84.61,-0.289999999999992,-0.3540471248931657,-2.989999999999995,-3.5338612457156304
211,2022-09-07,11:20:00,81.77,7.0,15.0,653.0,84.61,0.1499999999999914,0.1837784856652676,-2.8400000000000034,-3.3565772367332505
212,2022-09-07,11:30:00,81.34,13.0,14.0,653.0,84.61,-0.4299999999999926,-0.5258652317475756,-3.269999999999996,-3.8647913958160927
213,2022-09-07,11:40:00,81.32,11.0,3.0,653.0,84.61,-0.0200000000000102,-0.0245881485124295,-3.2900000000000063,-3.888429263680424
214,2022-09-07,11:50:00,81.22,6.0,11.0,653.0,84.61,-0.0999999999999943,-0.1229709788489846,-3.390000000000001,-4.006618603002011
215,2022-09-07,12:00:00,81.54,14.0,5.0,653.0,84.61,0.3200000000000074,0.3939916276779209,-3.069999999999993,-3.6284127171729033
216,2022-09-07,12:10:00,80.83,47.0,15.0,653.0,84.61,-0.710000000000008,-0.8707382879568407,-3.780000000000001,-4.467557026356224
217,2022-09-07,12:20:00,80.75,11.0,10.0,653.0,84.61,-0.0799999999999983,-0.0989731535321023,-3.86,-4.5621084978134965
218,2022-09-07,12:30:00,80.83,13.0,2.0,653.0,84.61,0.0799999999999983,0.0990712074303384,-3.780000000000001,-4.467557026356224
219,2022-09-07,12:40:00,80.6,7.0,18.0,653.0,84.61,-0.2300000000000039,-0.2845478164048051,-4.010000000000005,-4.739392506795894
220,2022-09-07,12:50:00,80.63,42.0,44.0,653.0,84.61,0.0300000000000011,0.0372208436724579,-3.980000000000004,-4.703935704999414
221,2022-09-07,13:00:00,80.77,15.0,4.0,653.0,84.61,0.1400000000000005,0.1736326429368728,-3.8400000000000034,-4.538470629949183
222,2022-09-07,13:10:00,80.93,10.0,13.0,653.0,84.61,0.1600000000000108,0.1980933514919039,-3.6799999999999926,-4.34936768703462
223,2022-09-07,13:20:00,80.65,9.0,3.0,653.0,84.61,-0.2800000000000011,-0.3459780056839258,-3.9599999999999937,-4.6802978371350825
224,2022-09-07,13:30:00,80.76,14.0,2.0,653.0,84.61,0.1099999999999994,0.1363918164910098,-3.8499999999999934,-4.550289563881331
225,2022-09-07,13:40:00,80.4,20.0,6.0,653.0,84.61,-0.3599999999999994,-0.4457652303120349,-4.209999999999994,-4.975771185439066
226,2022-09-07,13:50:00,80.57,33.0,8.0,653.0,84.61,0.1699999999999875,0.2114427860696361,-4.040000000000006,-4.774849308592373
227,2022-09-07,14:00:00,80.54,16.0,4.0,653.0,84.61,-0.0299999999999869,-0.0372347027429402,-4.069999999999993,-4.810306110388836
228,2022-09-07,14:10:00,80.26,20.0,6.0,653.0,84.61,-0.2800000000000011,-0.347653339955303,-4.349999999999994,-5.141236260489297
229,2022-09-07,14:20:00,80.19,74.0,74.0,653.0,84.61,-0.0700000000000073,-0.0872165462247787,-4.420000000000002,-5.223968798014421
230,2022-09-07,14:30:00,80.17,16.0,5.0,653.0,84.61,-0.019999999999996,-0.0249407656815014,-4.439999999999998,-5.247606665878736
231,2022-09-07,14:40:00,80.03,22.0,1.0,653.0,84.61,-0.1400000000000005,-0.1746289135586884,-4.579999999999998,-5.413071740928966
232,2022-09-07,14:50:00,80.13,15.0,1.0,653.0,84.61,0.0999999999999943,0.1249531425715285,-4.480000000000004,-5.29488240160738
233,2022-09-07,15:00:00,80.38,9.0,0.0,653.0,84.61,0.25,0.3119930113565456,-4.230000000000004,-4.999409053303397
234,2022-09-07,15:10:00,80.29,2.0,0.0,653.0,84.61,-0.0899999999999892,-0.1119681512813998,-4.319999999999993,-5.105779458692818
235,2022-09-07,15:20:00,80.45,5.0,5.0,653.0,84.61,0.1599999999999966,0.199277618632453,-4.159999999999997,-4.916676515778272
236,2022-09-07,15:30:00,80.2,20.0,0.0,653.0,84.61,-0.25,-0.3107520198881292,-4.409999999999997,-5.212149864082256
237,2022-09-07,15:40:00,80.32,24.0,0.0,653.0,84.61,0.1199999999999903,0.1496259351620827,-4.290000000000006,-5.070322656896355
238,2022-09-07,15:50:00,79.9,3.0,1.0,653.0,84.61,-0.4199999999999875,-0.522908366533849,-4.709999999999994,-5.566717882047032
239,2022-09-07,16:00:00,79.93,32.0,0.0,653.0,84.61,0.0300000000000011,0.0375469336670852,-4.679999999999993,-5.531261080250553
240,2022-09-08,09:30:00,80.99,53.0,187.0,960.0,79.93,1.059999999999988,1.3261603903415338,1.059999999999988,1.3261603903415338
241,2022-09-08,09:40:00,81.15,28.0,59.0,960.0,79.93,0.1600000000000108,0.1975552537350423,1.2199999999999989,1.5263355436006492
242,2022-09-08,09:50:00,81.27,8.0,16.0,960.0,79.93,0.1199999999999903,0.1478743068391747,1.3399999999999892,1.6764669085449633
243,2022-09-08,10:00:00,80.88,26.0,32.0,960.0,79.93,-0.3900000000000005,-0.4798818752307131,0.9499999999999886,1.188539972475902
244,2022-09-08,10:10:00,80.96,6.0,43.0,960.0,79.93,0.0799999999999983,0.098911968348168,1.029999999999987,1.2886275491054509
245,2022-09-08,10:20:00,80.97,10.0,23.0,960.0,79.93,0.0100000000000051,0.0123517786561328,1.039999999999992,1.301138496184151
246,2022-09-08,10:30:00,80.72,8.0,20.0,960.0,79.93,-0.25,-0.3087563295047548,0.789999999999992,0.9883648192168047
247,2022-09-08,10:40:00,80.43,7.0,5.0,960.0,79.93,-0.289999999999992,-0.3592666005946383,0.5,0.6255473539346929
248,2022-09-08,10:50:00,80.56,4.0,4.0,960.0,79.93,0.1299999999999954,0.16163123212731,0.6299999999999955,0.7881896659577072
249,2022-09-08,11:00:00,80.76,50.0,25.0,960.0,79.93,0.2000000000000028,0.2482621648460809,0.8299999999999983,1.038408607531588
250,2022-09-08,11:10:00,80.81,8.0,16.0,960.0,79.93,0.0499999999999971,0.0619118375433347,0.8799999999999955,1.1009633429250536
251,2022-09-08,11:20:00,80.9,9.0,7.0,960.0,79.93,0.0900000000000034,0.1113723549065752,0.9699999999999988,1.2135618666333026
252,2022-09-08,11:30:00,81.0,19.0,13.0,960.0,79.93,0.0999999999999943,0.1236093943139608,1.0699999999999932,1.338671337420234
253,2022-09-08,11:40:00,81.02,11.0,11.0,960.0,79.93,0.019999999999996,0.0246913580246864,1.0899999999999892,1.363693231577617
254,2022-09-08,11:50:00,81.17,9.0,6.0,960.0,79.93,0.1500000000000056,0.185139471735381,1.2399999999999949,1.551357437758032
255,2022-09-08,12:00:00,80.75,4.0,14.0,960.0,79.93,-0.4200000000000017,-0.517432548971297,0.8199999999999932,1.0258976604528875
256,2022-09-08,12:10:00,80.78,10.0,47.0,960.0,79.93,0.0300000000000011,0.0371517027863791,0.8499999999999943,1.063430501688971
257,2022-09-08,12:20:00,80.94,3.0,11.0,960.0,79.93,0.1599999999999966,0.1980688289180447,1.009999999999991,1.263605654948068
258,2022-09-08,12:30:00,81.11,6.0,13.0,960.0,79.93,0.1700000000000017,0.210032122559923,1.1799999999999926,1.476291755285866
259,2022-09-08,12:40:00,81.26,4.0,7.0,960.0,79.93,0.1500000000000056,0.1849340401923384,1.3299999999999983,1.6639559614662809
260,2022-09-08,12:50:00,81.13,3.0,42.0,960.0,79.93,-0.1300000000000096,-0.1599803101156899,1.1999999999999886,1.5013136494432484
261,2022-09-08,13:00:00,81.35,17.0,15.0,960.0,79.93,0.2199999999999988,0.2711697275976813,1.4199999999999875,1.776554485174512
262,2022-09-08,13:10:00,81.59,9.0,10.0,960.0,79.93,0.2400000000000091,0.2950215119852601,1.6599999999999966,2.076817215063176
263,2022-09-08,13:20:00,81.38,13.0,9.0,960.0,79.93,-0.2100000000000079,-0.2573844833925823,1.4499999999999886,1.814087326410595
264,2022-09-08,13:30:00,81.35,14.0,14.0,960.0,79.93,-0.0300000000000011,-0.0368640943720829,1.4199999999999875,1.776554485174512
265,2022-09-08,13:40:00,81.24,6.0,20.0,960.0,79.93,-0.1099999999999994,-0.1352181929932384,1.309999999999988,1.63893406730888
266,2022-09-08,13:50:00,81.31,8.0,33.0,960.0,79.93,0.0700000000000073,0.0861644510093641,1.3799999999999957,1.7265106968597466
267,2022-09-08,14:00:00,81.49,4.0,16.0,960.0,79.93,0.1799999999999926,0.221374984626728,1.559999999999988,1.9517077442762265
268,2022-09-08,14:10:00,81.47,32.0,20.0,960.0,79.93,-0.019999999999996,-0.0245428886979948,1.539999999999992,1.926685850118844
269,2022-09-08,14:20:00,81.12,43.0,74.0,960.0,79.93,-0.3499999999999943,-0.4296059899349383,1.1899999999999975,1.488802702364566
270,2022-09-08,14:30:00,81.04,12.0,16.0,960.0,79.93,-0.0799999999999983,-0.098619329388558,1.1099999999999994,1.3887151257350172
271,2022-09-08,14:40:00,80.8,7.0,22.0,960.0,79.93,-0.2400000000000091,-0.2961500493583527,0.8699999999999903,1.0884523958463534
272,2022-09-08,14:50:00,80.8,0.0,15.0,960.0,79.93,0.0,0.0,0.8699999999999903,1.0884523958463534
273,2022-09-08,15:00:00,80.81,2.0,9.0,960.0,79.93,0.0100000000000051,0.0123762376237687,0.8799999999999955,1.1009633429250536
274,2022-09-08,15:10:00,80.81,0.0,2.0,960.0,79.93,0.0,0.0,0.8799999999999955,1.1009633429250536
275,2022-09-08,15:20:00,80.81,0.0,5.0,960.0,79.93,0.0,0.0,0.8799999999999955,1.1009633429250536
276,2022-09-08,15:30:00,80.7,2.0,20.0,960.0,79.93,-0.1099999999999994,-0.1361217671080304,0.769999999999996,0.963342925059422
277,2022-09-08,15:40:00,80.55,4.0,24.0,960.0,79.93,-0.1500000000000056,-0.1858736059479624,0.6199999999999903,0.775678718879007
278,2022-09-08,15:50:00,80.5,4.0,3.0,960.0,79.93,-0.0499999999999971,-0.0620732464307848,0.5699999999999932,0.7131239834855413
279,2022-09-08,16:00:00,80.5,1.0,32.0,960.0,79.93,0.0,0.0,0.5699999999999932,0.7131239834855413
280,2022-09-09,09:30:00,82.62,74.0,53.0,464.0,80.5,2.1200000000000045,2.6335403726708133,2.1200000000000045,2.6335403726708133
281,2022-09-09,09:40:00,83.0,32.0,28.0,464.0,80.5,0.3799999999999954,0.4599370612442452,2.5,3.1055900621118013
282,2022-09-09,09:50:00,83.11,9.0,8.0,464.0,80.5,0.1099999999999994,0.132530120481927,2.6099999999999994,3.24223602484472
283,2022-09-09,10:00:00,83.3,35.0,26.0,464.0,80.5,0.1899999999999977,0.2286126819877243,2.799999999999997,3.478260869565214
284,2022-09-09,10:10:00,82.86,21.0,6.0,464.0,80.5,-0.4399999999999977,-0.5282112845138028,2.3599999999999994,2.93167701863354
285,2022-09-09,10:20:00,83.18,29.0,10.0,464.0,80.5,0.3200000000000074,0.3861935795317492,2.680000000000007,3.32919254658386
286,2022-09-09,10:30:00,82.98,25.0,8.0,464.0,80.5,-0.2000000000000028,-0.2404424140418403,2.480000000000004,3.080745341614912
287,2022-09-09,10:40:00,83.16,19.0,7.0,464.0,80.5,0.1799999999999926,0.2169197396963034,2.6599999999999966,3.304347826086952
288,2022-09-09,10:50:00,83.02,18.0,4.0,464.0,80.5,-0.1400000000000005,-0.168350168350169,2.519999999999996,3.130434782608691
289,2022-09-09,11:00:00,82.84,12.0,50.0,464.0,80.5,-0.1799999999999926,-0.2168152252469195,2.3400000000000034,2.90683229813665
290,2022-09-09,11:10:00,83.19,16.0,8.0,464.0,80.5,0.3499999999999943,0.4225012071462993,2.6899999999999977,3.341614906832295
291,2022-09-09,11:20:00,83.05,37.0,9.0,464.0,80.5,-0.1400000000000005,-0.1682894578675328,2.549999999999997,3.167701863354034
292,2022-09-09,11:30:00,83.09,24.0,19.0,464.0,80.5,0.0400000000000062,0.0481637567730358,2.5900000000000034,3.21739130434783
293,2022-09-09,11:40:00,83.16,4.0,11.0,464.0,80.5,0.0699999999999931,0.0842459983150718,2.6599999999999966,3.304347826086952
294,2022-09-09,11:50:00,83.06,6.0,9.0,464.0,80.5,-0.0999999999999943,-0.1202501202501134,2.5600000000000023,3.180124223602488
295,2022-09-09,12:00:00,83.25,7.0,4.0,464.0,80.5,0.1899999999999977,0.2287503009872354,2.75,3.4161490683229814
296,2022-09-09,12:10:00,83.29,10.0,10.0,464.0,80.5,0.0400000000000062,0.0480480480480555,2.7900000000000063,3.465838509316778
297,2022-09-09,12:20:00,83.33,11.0,3.0,464.0,80.5,0.039999999999992,0.0480249729859431,2.8299999999999983,3.515527950310557
298,2022-09-09,12:30:00,83.98,11.0,6.0,464.0,80.5,0.6500000000000057,0.7800312012480568,3.480000000000004,4.322981366459632
299,2022-09-09,12:40:00,84.11,19.0,4.0,464.0,80.5,0.1299999999999954,0.1547987616099017,3.61,4.48447204968944
300,2022-09-09,12:50:00,84.07,3.0,3.0,464.0,80.5,-0.0400000000000062,-0.0475567708952636,3.569999999999993,4.4347826086956434
301,2022-09-09,13:00:00,84.02,5.0,17.0,464.0,80.5,-0.0499999999999971,-0.0594742476507638,3.519999999999996,4.372670807453411
302,2022-09-09,13:10:00,83.93,8.0,9.0,464.0,80.5,-0.0899999999999892,-0.1071173530111749,3.430000000000007,4.2608695652174
303,2022-09-09,13:20:00,83.83,10.0,13.0,464.0,80.5,-0.1000000000000085,-0.1191469081377439,3.3299999999999983,4.136645962732917
304,2022-09-09,13:30:00,83.92,7.0,14.0,464.0,80.5,0.0900000000000034,0.1073601336037259,3.4200000000000017,4.248447204968946
305,2022-09-09,13:40:00,83.8,9.0,6.0,464.0,80.5,-0.1200000000000045,-0.1429933269780797,3.299999999999997,4.099378881987574
306,2022-09-09,13:50:00,83.97,7.0,8.0,464.0,80.5,0.1700000000000017,0.2028639618138445,3.469999999999999,4.310559006211179
307,2022-09-09,14:00:00,83.95,10.0,4.0,464.0,80.5,-0.019999999999996,-0.0238180302488936,3.450000000000003,4.285714285714289
308,2022-09-09,14:10:00,84.13,20.0,32.0,464.0,80.5,0.1799999999999926,0.2144133412745593,3.629999999999996,4.50931677018633
309,2022-09-09,14:20:00,84.34,57.0,43.0,464.0,80.5,0.2100000000000079,0.2496136930940306,3.8400000000000034,4.770186335403731
310,2022-09-09,14:30:00,84.25,15.0,12.0,464.0,80.5,-0.0900000000000034,-0.106710931942143,3.75,4.658385093167702
311,2022-09-09,14:40:00,84.19,8.0,7.0,464.0,80.5,-0.0600000000000022,-0.0712166172106852,3.6899999999999977,4.583850931677016
312,2022-09-09,14:50:00,84.05,8.0,0.0,464.0,80.5,-0.1400000000000005,-0.1662905333174968,3.549999999999997,4.409937888198754
313,2022-09-09,15:00:00,83.96,4.0,2.0,464.0,80.5,-0.0900000000000034,-0.1070791195716875,3.4599999999999937,4.2981366459627255
314,2022-09-09,15:10:00,84.01,6.0,0.0,464.0,80.5,0.0500000000000113,0.0595521676989177,3.510000000000005,4.360248447204975
315,2022-09-09,15:20:00,83.99,1.0,0.0,464.0,80.5,-0.0200000000000102,-0.0238066896798122,3.489999999999995,4.335403726708068
316,2022-09-09,15:30:00,83.94,8.0,2.0,464.0,80.5,-0.0499999999999971,-0.0595308965352984,3.4399999999999977,4.273291925465836
317,2022-09-09,15:40:00,83.86,2.0,4.0,464.0,80.5,-0.0799999999999983,-0.095306171074575,3.3599999999999994,4.173913043478261
318,2022-09-09,15:50:00,83.95,2.0,4.0,464.0,80.5,0.0900000000000034,0.1073217266873401,3.450000000000003,4.285714285714289
319,2022-09-09,16:00:00,83.86,2.0,1.0,464.0,80.5,-0.0900000000000034,-0.1072066706372881,3.3599999999999994,4.173913043478261
320,2022-09-12,09:30:00,85.25,88.0,74.0,611.0,83.86,1.3900000000000006,1.6575244455044127,1.3900000000000006,1.6575244455044127
321,2022-09-12,09:40:00,85.35,36.0,32.0,611.0,83.86,0.0999999999999943,0.1173020527859171,1.4899999999999949,1.7767708084903349
322,2022-09-12,09:50:00,85.78,43.0,9.0,611.0,83.86,0.4300000000000068,0.5038078500292992,1.9200000000000017,2.2895301693298373
323,2022-09-12,10:00:00,85.64,25.0,35.0,611.0,83.86,-0.1400000000000005,-0.163208207041269,1.7800000000000011,2.1225852611495366
324,2022-09-12,10:10:00,85.8,13.0,21.0,611.0,83.86,0.1599999999999966,0.1868285847734663,1.9399999999999973,2.3133794419270184
325,2022-09-12,10:20:00,86.02,19.0,29.0,611.0,83.86,0.2199999999999988,0.2564102564102551,2.1599999999999966,2.5757214404960607
326,2022-09-12,10:30:00,86.22,16.0,25.0,611.0,83.86,0.2000000000000028,0.2325040688212076,2.3599999999999994,2.814214166467922
327,2022-09-12,10:40:00,85.9,7.0,19.0,611.0,83.86,-0.3199999999999932,-0.3711435861748935,2.0400000000000063,2.432625804912957
328,2022-09-12,10:50:00,85.86,12.0,18.0,611.0,83.86,-0.0400000000000062,-0.0465657741560026,2.0,2.3849272597185784
329,2022-09-12,11:00:00,85.47,7.0,12.0,611.0,83.86,-0.3900000000000005,-0.4542278127183794,1.6099999999999994,1.919866444073455
330,2022-09-12,11:10:00,85.29,23.0,16.0,611.0,83.86,-0.1799999999999926,-0.2106002106002019,1.4300000000000068,1.7052229906987917
331,2022-09-12,11:20:00,85.83,25.0,37.0,611.0,83.86,0.539999999999992,0.6331340133661532,1.9699999999999989,2.349153350822798
332,2022-09-12,11:30:00,86.04,26.0,24.0,611.0,83.86,0.2100000000000079,0.2446696959105301,2.180000000000007,2.5995707130932586
333,2022-09-12,11:40:00,86.03,4.0,4.0,611.0,83.86,-0.0100000000000051,-0.011622501162256,2.1700000000000017,2.58764607679466
334,2022-09-12,11:50:00,86.26,86.0,6.0,611.0,83.86,0.2300000000000039,0.2673485993258212,2.4000000000000057,2.861912711662301
335,2022-09-12,12:00:00,86.14,16.0,7.0,611.0,83.86,-0.1200000000000045,-0.1391143055877632,2.280000000000001,2.7188170760791808
336,2022-09-12,12:10:00,86.1,6.0,10.0,611.0,83.86,-0.0400000000000062,-0.0464360343626726,2.239999999999995,2.671118530884802
337,2022-09-12,12:20:00,85.81,21.0,11.0,611.0,83.86,-0.289999999999992,-0.3368176538908153,1.9500000000000028,2.3253040782256176
338,2022-09-12,12:30:00,85.73,18.0,11.0,611.0,83.86,-0.0799999999999983,-0.0932292273627762,1.8700000000000043,2.2299069878368765
339,2022-09-12,12:40:00,85.63,7.0,19.0,611.0,83.86,-0.1000000000000085,-0.1166452816983652,1.769999999999996,2.1106606248509374
340,2022-09-12,12:50:00,85.42,30.0,3.0,611.0,83.86,-0.2099999999999937,-0.2452411538012306,1.5600000000000025,1.860243262580494
341,2022-09-12,13:00:00,85.52,5.0,5.0,611.0,83.86,0.0999999999999943,0.117068602200883,1.6599999999999966,1.9794896255664165
342,2022-09-12,13:10:00,85.71,7.0,8.0,611.0,83.86,0.1899999999999977,0.222170252572495,1.8499999999999943,2.2060577152396785
343,2022-09-12,13:20:00,85.57,10.0,10.0,611.0,83.86,-0.1400000000000005,-0.1633415004083544,1.7099999999999935,2.0391128070593774
344,2022-09-12,13:30:00,85.82,1.0,7.0,611.0,83.86,0.25,0.2921584667523665,1.9599999999999933,2.3372287145241994
345,2022-09-12,13:40:00,85.33,7.0,9.0,611.0,83.86,-0.4899999999999949,-0.5709624796084769,1.4699999999999989,1.7529215358931538
346,2022-09-12,13:50:00,85.4,7.0,7.0,611.0,83.86,0.0700000000000073,0.0820344544708864,1.5400000000000065,1.836393989983313
347,2022-09-12,14:00:00,85.25,21.0,10.0,611.0,83.86,-0.1500000000000056,-0.1756440281030511,1.3900000000000006,1.6575244455044127
348,2022-09-12,14:10:00,85.39,9.0,20.0,611.0,83.86,0.1400000000000005,0.1642228739002939,1.5300000000000011,1.8244693536847136
349,2022-09-12,14:20:00,85.49,41.0,57.0,611.0,83.86,0.0999999999999943,0.1171097318187074,1.6299999999999957,1.943715716670636
350,2022-09-12,14:30:00,85.59,12.0,15.0,611.0,83.86,0.1000000000000085,0.1169727453503433,1.730000000000004,2.062962079656576
351,2022-09-12,14:40:00,85.32,19.0,8.0,611.0,83.86,-0.2700000000000102,-0.3154574132492233,1.4599999999999935,1.740996899594555
352,2022-09-12,14:50:00,85.41,1.0,8.0,611.0,83.86,0.0900000000000034,0.1054852320675145,1.5499999999999972,1.848318626281895
353,2022-09-12,15:00:00,85.59,6.0,4.0,611.0,83.86,0.1800000000000068,0.2107481559536434,1.730000000000004,2.062962079656576
354,2022-09-12,15:10:00,85.59,0.0,6.0,611.0,83.86,0.0,0.0,1.730000000000004,2.062962079656576
355,2022-09-12,15:20:00,85.59,0.0,1.0,611.0,83.86,0.0,0.0,1.730000000000004,2.062962079656576
356,2022-09-12,15:30:00,85.69,1.0,8.0,611.0,83.86,0.0999999999999943,0.1168360789811827,1.8299999999999983,2.182208442642497
357,2022-09-12,15:40:00,85.69,0.0,2.0,611.0,83.86,0.0,0.0,1.8299999999999983,2.182208442642497
358,2022-09-12,15:50:00,85.69,0.0,2.0,611.0,83.86,0.0,0.0,1.8299999999999983,2.182208442642497
359,2022-09-12,16:00:00,85.53,1.0,2.0,611.0,83.86,-0.1599999999999966,-0.1867195705449837,1.6700000000000017,1.991414261865015
360,2022-09-13,09:30:00,85.37,57.0,88.0,676.0,85.53,-0.1599999999999966,-0.1870688647258231,-0.1599999999999966,-0.1870688647258231
361,2022-09-13,09:40:00,85.5,16.0,36.0,676.0,85.53,0.1299999999999954,0.1522783179102676,-0.0300000000000011,-0.0350754121360939
362,2022-09-13,09:50:00,85.55,11.0,43.0,676.0,85.53,0.0499999999999971,0.0584795321637393,0.019999999999996,0.0233836080907237
363,2022-09-13,10:00:00,85.1,21.0,25.0,676.0,85.53,-0.4500000000000028,-0.5260081823495065,-0.4300000000000068,-0.5027475739506686
364,2022-09-13,10:10:00,85.14,17.0,13.0,676.0,85.53,0.0400000000000062,0.0470035252644021,-0.3900000000000005,-0.4559803577692045
365,2022-09-13,10:20:00,84.93,11.0,19.0,676.0,85.53,-0.2099999999999937,-0.2466525722339602,-0.5999999999999943,-0.7015082427218453
366,2022-09-13,10:30:00,84.24,23.0,16.0,676.0,85.53,-0.6900000000000119,-0.812433768986238,-1.2900000000000065,-1.508242721851989
367,2022-09-13,10:40:00,83.65,43.0,7.0,676.0,85.53,-0.5899999999999892,-0.700379867046521,-1.879999999999996,-2.198059160528464
368,2022-09-13,10:50:00,83.98,19.0,12.0,676.0,85.53,0.3299999999999983,0.3945008965929447,-1.5499999999999972,-1.8122296270314475
369,2022-09-13,11:00:00,84.3,7.0,7.0,676.0,85.53,0.3199999999999932,0.3810431055013017,-1.230000000000004,-1.4380918975798012
370,2022-09-13,11:10:00,84.39,9.0,23.0,676.0,85.53,0.0900000000000034,0.1067615658363029,-1.1400000000000006,-1.3328656611715193
371,2022-09-13,11:20:00,84.53,10.0,25.0,676.0,85.53,0.1400000000000005,0.1658964332266863,-1.0,-1.16918040453642
372,2022-09-13,11:30:00,84.11,7.0,26.0,676.0,85.53,-0.4200000000000017,-0.4968650183366871,-1.4200000000000017,-1.6602361744417184
373,2022-09-13,11:40:00,84.05,7.0,4.0,676.0,85.53,-0.0600000000000022,-0.071335156342887,-1.480000000000004,-1.730386998713906
374,2022-09-13,11:50:00,84.02,1.0,86.0,676.0,85.53,-0.0300000000000011,-0.0356930398572291,-1.5100000000000051,-1.76546241085
